date,country,location,strike_count,target_type,target_count,effect,source_file,page,lat,lon
"January 16, 2015",Iraq,Hit,2.0,"ISIL tactical unit, ISIL vehicle",,destroyed two ISIL vehicles,2015-01-17_17 Jan Strike Release.pdf,1,33.6387394,42.8278537
"January 16, 2015",Iraq,Al Qaim,2.0,"ISIL checkpoint, ISIL excavator",,destroyed an ISIL excavator,2015-01-17_17 Jan Strike Release.pdf,1,34.117942,43.919073
"January 16, 2015",Iraq,Bayji,2.0,"ISIL unit, ISIL tactical unit, ISIL buildings",,destroyed five ISIL buildings,2015-01-17_17 Jan Strike Release.pdf,1,34.9307,43.493107
"January 16, 2015",Iraq,Taji,5.0,"ISIL tactical unit, ISIL buildings",,destroyed three ISIL buildings,2015-01-17_17 Jan Strike Release.pdf,1,33.5298923,44.2774643
"January 16, 2015",Iraq,Al Asad,1.0,ISIL vehicle,,destroyed,2015-01-17_17 Jan Strike Release.pdf,1,33.7984496,42.4372455
"January 16, 2015",Iraq,Sinjar,2.0,,,,2015-01-17_17 Jan Strike Release.pdf,1,36.3192729,41.8598585
,Iraq,Near Taji,5.0,ISIL tactical units,5.0,struck and destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
,Iraq,Near Taji,,ISIL buildings,3.0,destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
,Iraq,Near Al Asad,1.0,ISIL vehicle,1.0,destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
,Iraq,Near Sinjar,2.0,ISIL tactical units,2.0,struck and destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
,Iraq,Near Sinjar,,ISIL fighting position,1.0,destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
,Iraq,Near Sinjar,,ISIL buildings,2.0,destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
,Iraq,Near Mosul,2.0,ISIL tactical unit,1.0,struck and destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
,Iraq,Near Mosul,,ISIL fighting position,2.0,destroyed,2015-01-17_17 Jan Strike Release.pdf,1,,
2015-01-17,Syria,Kobani,11.0,"ISIL fighting positions, ISIL tactical units",,"destroyed five ISIL staging positions, six ISIL fighting positions",2015-01-18_18 Jan Strike Release.pdf,1,36.8899756,38.3542376
2015-01-17,Syria,Ar Raqqah,1.0,ISIL tactical unit,,struck,2015-01-18_18 Jan Strike Release.pdf,1,35.949678,39.0089212
2015-01-17,Syria,Al Hasakah,3.0,"ISIL tactical unit, ISIL checkpoints, ISIL vehicle, ISIL structures, ISIL bunker, ISIL shipping container, ISIL artillery system",,"destroyed two ISIL checkpoints, an ISIL vehicle, two ISIL structures, an ISIL bunker, an ISIL shipping container, an ISIL artillery system",2015-01-18_18 Jan Strike Release.pdf,1,36.413182,40.5269124
2015-01-17,Iraq,Bayji,1.0,ISIL tactical unit,,destroyed an ISIL sniper position and an ISIL fighting position,2015-01-18_18 Jan Strike Release.pdf,1,34.9307,43.493107
2015-01-17,Iraq,Al Asad,5.0,ISIL tactical units,5.0,destroyed four ISIL buildings,2015-01-18_18 Jan Strike Release.pdf,1,33.7984496,42.4372455
2015-01-17,Iraq,Sinjar,1.0,ISIL tactical unit,,destroyed an ISIL heavy weapon position and an ISIL building,2015-01-18_18 Jan Strike Release.pdf,1,36.3192729,41.8598585
,Iraq,Near Sinjar,1.0,ISIL tactical unit,1.0,struck,2015-01-18_18 Jan Strike Release.pdf,1,,
,Iraq,Near Sinjar,,ISIL heavy weapon position,1.0,destroyed,2015-01-18_18 Jan Strike Release.pdf,1,,
,Iraq,Near Sinjar,,ISIL building,1.0,destroyed,2015-01-18_18 Jan Strike Release.pdf,1,,
,Iraq,Near Mosul,2.0,ISIL tactical unit,1.0,struck,2015-01-18_18 Jan Strike Release.pdf,1,,
,Iraq,Near Mosul,,ISIL armored vehicle,1.0,destroyed,2015-01-18_18 Jan Strike Release.pdf,1,,
,Iraq,Near Mosul,,ISIL building,1.0,destroyed,2015-01-18_18 Jan Strike Release.pdf,1,,
,,,,ISIL tactical units,5.0,struck,2015-01-18_18 Jan Strike Release.pdf,1,,
,,,,ISIL buildings,4.0,destroyed,2015-01-18_18 Jan Strike Release.pdf,1,,
"January 18, 2015",Syria,Kobani,11.0,"ISIL tactical unit, ISIL fighting position, ISIL staging position, ISIL vehicle",,destroyed,2015-01-19_19 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 18, 2015",Syria,Aleppo,1.0,ISIL tactical unit,,struck,2015-01-19_19 Jan Strike Release.pdf,1,36.19924,37.1637253
"January 18, 2015",Syria,Al Hasakah,3.0,"ISIL tactical unit, ISIL artillery system",,struck,2015-01-19_19 Jan Strike Release.pdf,1,36.413182,40.5269124
"January 18, 2015",Iraq,Bayji,3.0,"ISIL tactical unit, large ISIL unit, ISIL building",,destroyed,2015-01-19_19 Jan Strike Release.pdf,1,34.9307,43.493107
"January 18, 2015",Iraq,Ar Rutbah,1.0,ISIL armored vehicle,,destroyed,2015-01-19_19 Jan Strike Release.pdf,1,33.0367407,40.2876459
"January 18, 2015",Iraq,Taji,1.0,ISIL tactical unit,,struck,2015-01-19_19 Jan Strike Release.pdf,1,33.5298923,44.2774643
"January 18, 2015",Iraq,Fallujah,1.0,large ISIL unit,,struck,2015-01-19_19 Jan Strike Release.pdf,1,33.3532137,43.7875674
"January 18, 2015",Iraq,Ramadi,2.0,"ISIL tactical unit, large ISIL unit, ISIL building",,"struck, destroyed",2015-01-19_19 Jan Strike Release.pdf,1,33.4259859,43.2999218
"January 18, 2015",Iraq,Mosul,2.0,ISIL tactical unit,,struck,2015-01-19_19 Jan Strike Release.pdf,1,36.3436941,43.0997156
,Iraq,Near Ramadi,2.0,"ISIL tactical unit, large ISIL unit",,destroyed,2015-01-19_19 Jan Strike Release.pdf,1,,
,Iraq,Near Mosul,2.0,"ISIL tactical unit, large ISIL unit",,destroyed,2015-01-19_19 Jan Strike Release.pdf,1,,
,Iraq,Near Baghdad,1.0,ISIL tactical unit,,destroyed,2015-01-19_19 Jan Strike Release.pdf,1,,
"January 19, 2015",Syria,Kobani,9.0,ISIL tactical units,7.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 19, 2015",Syria,Kobani,,ISIL staging positions,4.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 19, 2015",Syria,Kobani,,ISIL fighting positions,5.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 19, 2015",Syria,Kobani,,ISIL vehicles,4.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 19, 2015",Syria,Kobani,,ISIL mortar system,1.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 19, 2015",Syria,Al Hasakah,1.0,ISIL bunker,1.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.413182,40.5269124
"January 19, 2015",Iraq,Al Qaim,2.0,ISIL armored vehicles,2.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,34.117942,43.919073
"January 19, 2015",Iraq,Al Asad,2.0,ISIL fighting positions,2.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,33.7984496,42.4372455
"January 19, 2015",Iraq,Al Asad,,ISIL supply caches,2.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,33.7984496,42.4372455
"January 19, 2015",Iraq,Mosul,2.0,ISIL tactical units,2.0,struck,2015-01-20_20 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 19, 2015",Iraq,Mosul,,ISIL mortar systems,2.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 19, 2015",Iraq,Sinjar,1.0,ISIL tactical unit,1.0,struck,2015-01-20_20 Jan Strike Release.pdf,1,36.3192729,41.8598585
"January 19, 2015",Iraq,Sinjar,,ISIL fighting position,1.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,36.3192729,41.8598585
"January 19, 2015",Iraq,Kirkuk,1.0,ISIL tactical unit,1.0,struck,2015-01-20_20 Jan Strike Release.pdf,1,35.4719308,44.3953896
"January 19, 2015",Iraq,Ramadi,1.0,ISIL unit,1.0,struck,2015-01-20_20 Jan Strike Release.pdf,1,33.4259859,43.2999218
"January 19, 2015",Iraq,Ramadi,,ISIL buildings,3.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,33.4259859,43.2999218
"January 19, 2015",Iraq,Ramadi,,ISIL heavy weapons,2.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,33.4259859,43.2999218
,Iraq,Near Ramadi,,ISIL tactical unit,,struck,2015-01-20_20 Jan Strike Release.pdf,1,,
,Iraq,Near Ramadi,,ISIL buildings,3.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,,
,Iraq,Near Ramadi,,ISIL heavy weapons,2.0,destroyed,2015-01-20_20 Jan Strike Release.pdf,1,,
"January 20, 2015",Syria,Kobani,10.0,ISIL tactical units and large ISIL unit,8.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 20, 2015",Syria,Kobani,,ISIL staging positions,8.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 20, 2015",Syria,Kobani,,ISIL fighting positions,13.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 20, 2015",Syria,Kobani,,ISIL vehicles,2.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 20, 2015",Syria,Abu Kamal,1.0,ISIL bunker,1.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,34.4505521,40.9170636
"January 20, 2015",Syria,Ar Raqqah,2.0,ISIL tactical unit and ISIL weapon cache,,struck,2015-01-21_21 Jan Strike Release.pdf,1,35.949678,39.0089212
"January 20, 2015",Syria,Ar Raqqah,,ISIL guard facility,1.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,35.949678,39.0089212
"January 20, 2015",Iraq,Tal Afar,3.0,large ISIL unit and ISIL logistic routes,,struck,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL armored vehicle,1.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL vehicles,2.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL buildings,5.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL shipping container,1.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL heavy weapons,3.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL bridge,1.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL road crossings,5.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Tal Afar,,ISIL IED,1.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 20, 2015",Iraq,Al Qaim,1.0,ISIL bunkers and buried ISIL structure,3.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,34.117942,43.919073
"January 20, 2015",Iraq,Al Asad,1.0,ISIL tactical unit,,struck,2015-01-21_21 Jan Strike Release.pdf,1,33.7984496,42.4372455
,Iraq,Al Qaim,1.0,"ISIL bunkers, buried ISIL structure",3.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,34.117942,43.919073
,Iraq,Al Asad,1.0,"ISIL tactical unit, ISIL building",2.0,"struck, destroyed",2015-01-21_21 Jan Strike Release.pdf,1,33.7984496,42.4372455
,Iraq,Bayji,1.0,ISIL buildings,2.0,destroyed,2015-01-21_21 Jan Strike Release.pdf,1,34.9307,43.493107
,Iraq,Ramadi,1.0,"ISIL tactical unit, ISIL buildings",3.0,"struck, destroyed",2015-01-21_21 Jan Strike Release.pdf,1,33.4259859,43.2999218
,Iraq,Mosul,3.0,"ISIL tactical units, ISIL checkpoint",4.0,"struck, destroyed",2015-01-21_21 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 21, 2015",Syria,Kobani,9.0,ISIL tactical units,6.0,destroyed 17 ISIL fighting positions and an ISIL vehicle,2015-01-22_22 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 21, 2015",Syria,Ar Raqqah,1.0,ISIL weapons storage facility,,destroyed,2015-01-22_22 Jan Strike Release.pdf,1,35.949678,39.0089212
"January 21, 2015",Iraq,Kirkuk,1.0,ISIL tactical unit,,destroyed an ISIL vehicle,2015-01-22_22 Jan Strike Release.pdf,1,35.4719308,44.3953896
"January 21, 2015",Iraq,Mosul,16.0,"ISIL units, ISIL tactical units, ISIL building, ISIL mortar team",,"destroyed six ISIL culverts, two ISIL bridges, three ISIL buildings, an ISIL artillery system, 11 ISIL vehicles, an ISIL fighting position, six ISIL staging positions, two ISIL heavy weapons, an ISIL VBIED, and four ISIL armored vehicles",2015-01-22_22 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 21, 2015",Iraq,Sinjar,2.0,"ISIL unit, ISIL tactical unit",,"destroyed an ISIL mortar position, an ISIL fighting position",2015-01-22_22 Jan Strike Release.pdf,1,36.3192729,41.8598585
,Iraq,Mosul,,ISIL personnel,,,2015-01-22_22 Jan Strike Release.pdf,1,36.3436941,43.0997156
,Iraq,Sinjar,2.0,ISIL unit,2.0,destroyed,2015-01-22_22 Jan Strike Release.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL mortar position,1.0,destroyed,2015-01-22_22 Jan Strike Release.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL fighting position,1.0,destroyed,2015-01-22_22 Jan Strike Release.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL armored vehicle,1.0,destroyed,2015-01-22_22 Jan Strike Release.pdf,1,36.3192729,41.8598585
,Iraq,Tal Afar,2.0,ISIL tactical unit,2.0,destroyed,2015-01-22_22 Jan Strike Release.pdf,1,36.3740434,42.4434793
,Iraq,Tal Afar,,ISIL VBIED,1.0,destroyed,2015-01-22_22 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 22, 2015",Syria,Kobani,10.0,"ISIL tactical units, large ISIL unit",7.0,destroyed 12 ISIL fighting positions and an ISIL vehicle,2015-01-23_23 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 22, 2015",Syria,Ar Raqqah,1.0,ISIL trailer,1.0,destroyed,2015-01-23_23 Jan Strike Release.pdf,1,35.949678,39.0089212
"January 22, 2015",Syria,Al Hasakah,1.0,ISIL mobile oil drilling rig,1.0,destroyed,2015-01-23_23 Jan Strike Release.pdf,1,36.413182,40.5269124
"January 22, 2015",Iraq,Al Asad,3.0,"ISIL tactical units, large ISIL unit, ISIL vehicle",4.0,destroyed an ISIL IED and two ISIL vehicles,2015-01-23_23 Jan Strike Release.pdf,1,33.7984496,42.4372455
"January 22, 2015",Iraq,Mosul,8.0,"ISIL tactical units, large ISIL unit",3.0,"destroyed seven ISIL vehicles, two ISIL VBIEDs, an ISIL bulldozer, four ISIL buildings, an ISIL artillery system, an ISIL heavy weapon system, two ISIL armored vehicles, an ISIL shipping container, and an ISIL bunker",2015-01-23_23 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 22, 2015",Iraq,Sinjar,1.0,ISIL building,1.0,destroyed,2015-01-23_23 Jan Strike Release.pdf,1,36.3192729,41.8598585
"January 22, 2015",Iraq,Tal Afar,1.0,,,struck,2015-01-23_23 Jan Strike Release.pdf,1,36.3740434,42.4434793
,Iraq,Near Mosul,,"ISIL heavy weapon system, ISIL armored vehicles, ISIL shipping container, ISIL bunker",,destroyed,2015-01-23_23 Jan Strike Release.pdf,1,,
,Iraq,Near Sinjar,,ISIL building,,destroyed,2015-01-23_23 Jan Strike Release.pdf,1,,
,Iraq,Near Tal Afar,,"ISIL unit, ISIL building, ISIL vehicle",,"struck, destroyed, destroyed",2015-01-23_23 Jan Strike Release.pdf,1,,
"January 23, 2015",Syria,Kobani,12.0,ISIL tactical units,8.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 23, 2015",Syria,Kobani,,ISIL unit,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 23, 2015",Syria,Kobani,,ISIL vehicle,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 23, 2015",Syria,Kobani,,ISIL building,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 23, 2015",Syria,Kobani,,ISIL fighting positions,8.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.8899756,38.3542376
"January 23, 2015",Syria,Al Hasakah,1.0,ISIL mobile oil drilling rig,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.413182,40.5269124
"January 23, 2015",Iraq,Al Qaim,1.0,ISIL weapons production facility,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,34.117942,43.919073
"January 23, 2015",Iraq,Mosul,5.0,ISIL units,2.0,struck,2015-01-24_24 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 23, 2015",Iraq,Mosul,,ISIL choke point,1.0,struck,2015-01-24_24 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 23, 2015",Iraq,Mosul,,ISIL culvert,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 23, 2015",Iraq,Mosul,,ISIL roads,4.0,struck,2015-01-24_24 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 23, 2015",Iraq,Mosul,,ISIL vehicle,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3436941,43.0997156
"January 23, 2015",Iraq,Ramadi,1.0,ISIL vehicle,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,33.4259859,43.2999218
"January 23, 2015",Iraq,Tal Afar,5.0,ISIL unit,1.0,struck,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL tactical units,2.0,struck,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL cantonment area,1.0,struck,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL vehicle,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL building,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL vehicles,6.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL bunker,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL shipping containers,2.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
"January 23, 2015",Iraq,Tal Afar,,ISIL checkpoint,2.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.3740434,42.4434793
,Iraq,Erbil,,ISIL shipping container,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.1911744,44.0094145
,Iraq,Erbil,,ISIL vehicle,2.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.1911744,44.0094145
,Iraq,Erbil,,ISIL earth moving vehicle,3.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,36.1911744,44.0094145
,,,1.0,ISIL tactical unit,2.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
,,,1.0,ISIL cantonment area,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
,,,1.0,ISIL vehicle,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
,,,1.0,ISIL building,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
,,,1.0,ISIL vehicle,6.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
,,,1.0,ISIL bunker,1.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
,,,1.0,ISIL shipping container,2.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
,,,1.0,ISIL checkpoint,2.0,destroyed,2015-01-24_24 Jan Strike Release.pdf,1,,
2015-01-24,Syria,Kobani,13.0,"ISIL tactical units, ISIL fighting position, ISIL vehicles",8.0,destroyed 20 ISIL fighting positions and two ISIL vehicles,2015-01-25_25 Jan Strike Release.pdf,1,36.8899756,38.3542376
2015-01-24,Syria,Idlib,1.0,ISIL tactical unit,1.0,struck,2015-01-25_25 Jan Strike Release.pdf,1,35.8702332,36.5481802
2015-01-24,Syria,Al Hasakah,1.0,"ISIL shipping containers, ISIL bunkers",4.0,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,36.413182,40.5269124
2015-01-24,Iraq,Bayji,1.0,"ISIL tactical unit, ISIL checkpoint",2.0,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,34.9307,43.493107
2015-01-24,Iraq,Haditha,1.0,ISIL weapons cache,1.0,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,34.052037,42.3377279
2015-01-24,Iraq,Huwayjah,1.0,ISIL checkpoint,1.0,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,34.13083,42.393585
2015-01-24,Iraq,Mahkmur,4.0,"ISIL tactical unit, ISIL units",4.0,destroyed two ISIL buildings and an ISIL heavy weapon,2015-01-25_25 Jan Strike Release.pdf,1,,
2015-01-24,Iraq,Mosul,5.0,"ISIL tactical unit, ISIL unit, ISIL vehicle",3.0,struck and destroyed,2015-01-25_25 Jan Strike Release.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,5.0,"ISIL tactical unit, large ISIL unit, ISIL vehicle",,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,"ISIL vehicle, ISIL building, ISIL mortar system, ISIL weapons storage facility, ISIL structure",5.0,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,1.0,ISIL tactical unit,,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,,"ISIL structure, ISIL mortar firing position",2.0,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,33.4259859,43.2999218
,Iraq,Samarra,1.0,ISIL VBIED production facility,,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,34.2,43.9
,Iraq,Tal Afar,5.0,"large ISIL units, ISIL tactical units",,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,36.3740434,42.4434793
,Iraq,Tal Afar,,"ISIL buildings, ISIL rocket system, ISIL VBIED, ISIL vehicles, ISIL heavy weapon, ISIL armored vehicle",10.0,destroyed,2015-01-25_25 Jan Strike Release.pdf,1,36.3740434,42.4434793
2015-01-25,Syria,Al Qaim,1.0,ISIL armored vehicles,3.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,,
2015-01-25,Syria,Ar Raqqah,2.0,ISIL armored vehicles,6.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,35.949678,39.0089212
2015-01-25,Syria,Ar Raqqah,2.0,ISIL vehicle,1.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,35.949678,39.0089212
2015-01-25,Syria,Dayr az Zawr,1.0,ISIL armored vehicle,1.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,35.3333335,40.1499999
2015-01-25,Syria,Kobani,17.0,ISIL tactical units,14.0,struck,2015-01-26_26 Jan Strike Release.pdf,1,36.8899756,38.3542376
2015-01-25,Syria,Kobani,17.0,ISIL fighting positions,2.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,36.8899756,38.3542376
2015-01-25,Syria,Kobani,17.0,ISIL fighting positions,6.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,36.8899756,38.3542376
2015-01-25,Syria,Kobani,17.0,ISIL vehicle,1.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,36.8899756,38.3542376
2015-01-25,Syria,Kobani,17.0,ISIL staging area,1.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,36.8899756,38.3542376
2015-01-25,Iraq,Fallujah,1.0,ISIL excavator,1.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,33.3532137,43.7875674
2015-01-25,Iraq,Haditha,1.0,ISIL tactical unit,1.0,struck,2015-01-26_26 Jan Strike Release.pdf,1,34.052037,42.3377279
2015-01-25,Iraq,Mosul,4.0,ISIL tactical units,2.0,struck,2015-01-26_26 Jan Strike Release.pdf,1,36.3436941,43.0997156
2015-01-25,Iraq,Mosul,4.0,ISIL bunkers,3.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,36.3436941,43.0997156
2015-01-25,Iraq,Mosul,4.0,ISIL vehicles,2.0,destroyed,2015-01-26_26 Jan Strike Release.pdf,1,36.3436941,43.0997156
